LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
1708,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1709,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1710,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1711,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1712,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1713,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1714,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1715,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1716,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1717,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1718,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1719,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1720,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1721,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,51
1722,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1723,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1724,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1725,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0","Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>",13
1726,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1727,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1728,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1729,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1730,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1731,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1732,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1733,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1734,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1735,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1736,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1737,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1738,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1739,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1740,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1741,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1742,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1743,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1744,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1745,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1746,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1747,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1748,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1749,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0","Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>",13
1750,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1751,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1752,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217316200 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1753,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>",13
1754,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217556214 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1755,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1756,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217926235 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1757,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1758,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3218366261 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1759,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1760,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3219376318 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1761,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1762,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3220876404 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1763,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1764,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3222456494 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1765,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1766,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225106646 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1767,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1768,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225556672 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1769,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1770,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225636676 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1771,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1772,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225896691 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1773,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1774,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226336716 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1775,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1776,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1777,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1778,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226836745 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1779,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1780,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1781,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1782,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1783,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1784,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1785,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,51
1786,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1787,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,51
1788,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1789,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,51
1790,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1791,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1792,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1793,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1794,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1795,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1796,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1797,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1798,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*> terminating,27
1799,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1800,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1801,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,51
1802,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3273319404 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1803,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1804,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3274739485 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1805,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1806,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3274949497 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1807,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0","Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>",13
1808,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3275569532 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1809,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1810,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3275839548 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1811,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1812,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3276819604 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1813,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1814,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1815,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1816,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3277269630 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1817,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1818,2016-09-29,02:04:32,Info,CBS,Session: 30546354_3282399923 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1819,2016-09-29,02:04:32,Info,CBS,"Read out cached package applicability for package: Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,51
1820,2016-09-29,02:04:32,Info,CBS,Session: 30546354_3283119964 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1821,2016-09-29,02:04:32,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1822,2016-09-29,02:04:32,Info,CBS,Session: 30546354_3284880065 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1823,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1824,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3290590392 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1825,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1826,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3290750401 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1827,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0","Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>",13
1828,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3290900409 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1829,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1830,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3291640452 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1831,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>",13
1832,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3292390494 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1833,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1834,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3292510501 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1835,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1836,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3293810576 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1837,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1838,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3297200770 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1839,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1840,2016-09-29,02:04:33,Info,CBS,Session: 30546354_3297210770 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1841,2016-09-29,02:04:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1842,2016-09-29,02:04:34,Info,CBS,Session: 30546354_3298080820 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1843,2016-09-29,02:04:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1844,2016-09-29,02:04:34,Info,CBS,Session: 30546354_3298800861 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
1845,2016-09-29,02:04:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>,25
1846,2016-09-29,02:04:34,Info,CBS,Session: 30546354_3300650967 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
