LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
1453,03-17,16:15:49.497,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=<*> (has extras) }",55
1454,03-17,16:15:49.498,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> }",178
1455,03-17,16:15:49.498,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",119
1456,03-17,16:15:49.498,1702,2633,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",143
1457,03-17,16:15:49.498,1702,2633,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks: topActivity=<*>,25
1458,03-17,16:15:49.507,1702,17621,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",98
1459,03-17,16:15:49.507,1702,17621,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=<*> (has extras) }",188
1460,03-17,16:15:49.507,1702,17621,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",98
1461,03-17,16:15:49.508,1702,17621,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",143
1462,03-17,16:15:49.508,1702,17621,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks: topActivity=<*>,25
1463,03-17,16:15:49.524,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1464,03-17,16:15:49.525,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=80000508 newVal=80000508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1465,03-17,16:15:49.525,1702,27353,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1466,03-17,16:15:49.527,1702,1702,I,NotificationManager,"cancelNotification,index:0","cancelNotification,index:<*>",176
1467,03-17,16:15:49.527,1702,1702,I,NotificationManager,"cancelNotification,cancelNotificationLocked,callingUid = 10111,callingPid = 28601","cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>",59
1468,03-17,16:15:49.527,1702,1702,I,NotificationManager,"cancelNotificationLocked called,tell the app,reason = 8","cancelNotificationLocked called,tell the app,reason = <*>",69
1469,03-17,16:15:49.528,1702,1702,I,NotificationManager,cancelNotificationLocked:0|com.tencent.mobileqq|121|null|10111,cancelNotificationLocked:0|com.tencent.mobileqq|121|null|10111,168
1470,03-17,16:15:49.528,1702,2250,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1471,03-17,16:15:49.528,1702,1702,I,NotificationManager,"cancelNotificationLocked,remove =com.tencent.mobileqq","cancelNotificationLocked,remove =<*>",211
1472,03-17,16:15:49.529,1702,2555,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =122",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1473,03-17,16:15:49.529,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",163
1474,03-17,16:15:49.529,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked,turn off notificationLight",186
1475,03-17,16:15:49.535,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1476,03-17,16:15:49.536,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1477,03-17,16:15:49.537,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=80000508 newVal=40000500 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=80000508 newVal=40000500 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",118
1478,03-17,16:15:49.539,2227,2227,I,PhoneStatusBar,cancelAutohide,cancelAutohide,170
1479,03-17,16:15:49.539,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500","notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500",160
1480,03-17,16:15:49.542,1702,2639,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =123",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1481,03-17,16:15:49.545,1702,14638,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =129",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1482,03-17,16:15:49.552,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1483,03-17,16:15:49.552,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1484,03-17,16:15:49.554,1702,2113,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =135",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1485,03-17,16:15:49.555,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1486,03-17,16:15:49.559,1702,17621,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =140",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1487,03-17,16:15:49.560,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1488,03-17,16:15:49.562,2626,2808,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,65
1489,03-17,16:15:49.562,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1490,03-17,16:15:49.563,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1491,03-17,16:15:49.564,2227,2227,I,PhoneStatusBar,removeNotification:0|com.tencent.mobileqq|121|null|10111,removeNotification:0|com.tencent.mobileqq|121|null|10111,117
1492,03-17,16:15:49.564,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0","updateNotificationShade: total=<*>, active=<*>",58
1493,03-17,16:15:49.566,1702,10454,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =144",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1494,03-17,16:15:49.567,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1495,03-17,16:15:49.568,2227,2227,I,PhoneStatusBar,removeNotificationChildren,removeNotificationChildren,171
1496,03-17,16:15:49.568,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false","animateCollapsePanels: flags=0, force=false, delayed=false, mExpandedVisible=false",183
1497,03-17,16:15:49.569,2227,2227,I,PanelView,closeQs,closeQs,48
1498,03-17,16:15:49.572,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: <*>,208
1499,03-17,16:15:49.573,2227,2227,I,PanelView,instantCollapse,instantCollapse,70
1500,03-17,16:15:49.573,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: <*>,208
1501,03-17,16:15:49.576,1702,2618,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10111}, uid=1000, pid=1702","release:lock=<*>, flg=0x0, tag=""*launch*"", name=<*>, ws=WorkSource{<*>}, uid=<*>, pid=<*>",165
1502,03-17,16:15:49.577,1702,2618,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,82
1503,03-17,16:15:49.577,1702,2618,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","Releasing suspend blocker ""PowerManagerService.WakeLocks"".",11
1504,03-17,16:15:49.585,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap:false, getTopPadding=<*>, Translation=<*>",177
1505,03-17,16:15:49.585,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,27
1506,03-17,16:15:49.587,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1507,03-17,16:15:49.587,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1508,03-17,16:15:49.590,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1509,03-17,16:15:49.590,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1510,03-17,16:15:49.593,1702,17632,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =193",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,77
1511,03-17,16:15:49.593,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",201
1512,03-17,16:15:49.595,2626,2808,I,PhoneInterfaceManager,shouldBlockLocation  ret:true,shouldBlockLocation <*> ret:true,146
1513,03-17,16:15:49.595,2626,2808,D,PhoneInterfaceManager,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,getAllCellInfo is blocked by permission manager . callingPackage = <*>,187
1514,03-17,16:15:49.670,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1515,03-17,16:15:49.670,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1516,03-17,16:15:49.678,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1517,03-17,16:15:49.678,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1518,03-17,16:15:49.719,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1519,03-17,16:15:49.720,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1520,03-17,16:15:50.038,1702,17633,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,130
1521,03-17,16:15:50.042,1702,8290,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,130
1522,03-17,16:15:50.121,23650,23685,V,AudioManager,isMusicActive...,isMusicActive...,141
1523,03-17,16:15:50.442,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261975077, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",8
1524,03-17,16:15:50.444,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,82
1525,03-17,16:15:50.485,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,playSoundEffect <*> effectType: <*>,23
1526,03-17,16:15:50.485,28601,28601,V,AudioManager,querySoundEffectsEnabled...,querySoundEffectsEnabled...,209
1527,03-17,16:15:50.539,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1528,03-17,16:15:50.540,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1529,03-17,16:15:50.757,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,194
1530,03-17,16:15:50.757,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,158
1531,03-17,16:15:50.757,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1532,03-17,16:15:51.057,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,194
1533,03-17,16:15:51.057,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,158
1534,03-17,16:15:51.057,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1535,03-17,16:15:51.183,2626,3066,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,65
1536,03-17,16:15:51.189,2626,3066,I,PhoneInterfaceManager,shouldBlockLocation  ret:true,shouldBlockLocation <*> ret:true,146
1537,03-17,16:15:51.189,2626,3066,D,PhoneInterfaceManager,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,getAllCellInfo is blocked by permission manager . callingPackage = <*>,187
1538,03-17,16:15:51.192,2626,2643,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,65
1539,03-17,16:15:51.199,2626,2643,I,PhoneInterfaceManager,shouldBlockLocation  ret:true,shouldBlockLocation <*> ret:true,146
1540,03-17,16:15:51.200,2626,2643,D,PhoneInterfaceManager,getCellLocation is blocked by permission manager uid:10111 pid:28601,getCellLocation is blocked by permission manager <*> uid:<*> pid:<*>,128
1541,03-17,16:15:51.236,1702,2395,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,41
1542,03-17,16:15:51.359,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,194
1543,03-17,16:15:51.359,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,158
1544,03-17,16:15:51.359,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1545,03-17,16:15:51.546,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261976180, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",8
1546,03-17,16:15:51.547,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,82
1547,03-17,16:15:51.659,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,194
1548,03-17,16:15:51.659,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,158
1549,03-17,16:15:51.659,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1550,03-17,16:15:51.698,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1551,03-17,16:15:51.699,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1552,03-17,16:15:51.708,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1553,03-17,16:15:51.709,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1554,03-17,16:15:51.769,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1555,03-17,16:15:51.770,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1556,03-17,16:15:51.781,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1557,03-17,16:15:51.781,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1558,03-17,16:15:51.792,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1559,03-17,16:15:51.792,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1560,03-17,16:15:51.807,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1561,03-17,16:15:51.807,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1562,03-17,16:15:51.815,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1563,03-17,16:15:51.816,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1564,03-17,16:15:51.831,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1565,03-17,16:15:51.832,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1566,03-17,16:15:51.839,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1567,03-17,16:15:51.839,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1568,03-17,16:15:51.850,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1569,03-17,16:15:51.850,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1570,03-17,16:15:51.863,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
1571,03-17,16:15:51.863,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",185
1572,03-17,16:15:51.878,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),64
