LineId,Time,Level,Content,EventTemplate,EventId
1541,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5619 in scoreboard,jk2_init() Can,3
1542,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1543,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,mod_jk child init <*>,5
1544,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5620 in scoreboard,jk2_init() Can,3
1545,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1546,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,mod_jk child init <*>,5
1547,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5621 in scoreboard,jk2_init() Can,3
1548,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1549,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,mod_jk child init <*>,5
1550,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5622 in scoreboard,jk2_init() Can,3
1551,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1552,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,mod_jk child init <*>,5
1553,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5785 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1554,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5786 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1555,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5790 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1556,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5788 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1557,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5789 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1558,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5787 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1559,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1560,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1561,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1562,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1563,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1564,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1565,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1566,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1567,Mon Dec 05 12:40:37 2005,notice,jk2_init() Found child 5798 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1568,Mon Dec 05 12:40:38 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1569,Mon Dec 05 12:40:38 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1570,Mon Dec 05 12:50:42 2005,notice,jk2_init() Found child 5811 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1571,Mon Dec 05 12:50:42 2005,notice,jk2_init() Found child 5810 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1572,Mon Dec 05 12:50:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1573,Mon Dec 05 12:50:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1574,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1575,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1576,Mon Dec 05 12:55:48 2005,notice,jk2_init() Found child 5817 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1577,Mon Dec 05 12:55:48 2005,notice,jk2_init() Found child 5816 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1578,Mon Dec 05 12:55:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1579,Mon Dec 05 12:55:49 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1580,Mon Dec 05 12:55:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1581,Mon Dec 05 12:55:49 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1582,Mon Dec 05 13:00:33 2005,notice,jk2_init() Found child 5825 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1583,Mon Dec 05 13:00:33 2005,notice,jk2_init() Found child 5826 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1584,Mon Dec 05 13:00:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1585,Mon Dec 05 13:00:34 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1586,Mon Dec 05 13:00:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1587,Mon Dec 05 13:00:34 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1588,Mon Dec 05 13:05:24 2005,notice,jk2_init() Found child 5845 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1589,Mon Dec 05 13:05:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1590,Mon Dec 05 13:05:24 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1591,Mon Dec 05 13:10:55 2005,notice,jk2_init() Found child 5856 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1592,Mon Dec 05 13:10:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1593,Mon Dec 05 13:10:59 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1594,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5877 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1595,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5876 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1596,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5878 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1597,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5875 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1598,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1599,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1600,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1601,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1602,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1603,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1604,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1605,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1606,Mon Dec 05 13:21:35 2005,notice,jk2_init() Found child 5893 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1607,Mon Dec 05 13:21:34 2005,notice,jk2_init() Found child 5892 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1608,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5901 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1609,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5899 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1610,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5900 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1611,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5898 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1612,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1613,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1614,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1615,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1616,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1617,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1618,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1619,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1620,Mon Dec 05 13:26:03 2005,notice,jk2_init() Found child 5912 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1621,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5914 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1622,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5915 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1623,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5917 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1624,Mon Dec 05 13:27:14 2005,notice,jk2_init() Found child 5916 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1625,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5919 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1626,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5918 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1627,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5925 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1628,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5923 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1629,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5924 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1630,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5922 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1631,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1632,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1633,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1634,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1635,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1636,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1637,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1638,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1639,Mon Dec 05 13:31:19 2005,notice,jk2_init() Found child 5935 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1640,Mon Dec 05 13:31:19 2005,notice,jk2_init() Found child 5936 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1641,Mon Dec 05 13:31:53 2005,notice,jk2_init() Found child 5938 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1642,Mon Dec 05 13:31:53 2005,notice,jk2_init() Found child 5937 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1643,Mon Dec 05 13:32:01 2005,notice,jk2_init() Found child 5940 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1644,Mon Dec 05 13:32:01 2005,notice,jk2_init() Found child 5939 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1645,Mon Dec 05 13:32:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1646,Mon Dec 05 13:32:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1647,Mon Dec 05 13:32:04 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1648,Mon Dec 05 13:32:04 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1649,Mon Dec 05 13:32:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1650,Mon Dec 05 13:32:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1651,Mon Dec 05 13:32:10 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1652,Mon Dec 05 13:32:10 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1653,Mon Dec 05 13:32:28 2005,notice,jk2_init() Found child 5942 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1654,Mon Dec 05 13:32:28 2005,notice,jk2_init() Found child 5941 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1655,Mon Dec 05 13:32:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1656,Mon Dec 05 13:32:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1657,Mon Dec 05 13:32:30 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1658,Mon Dec 05 13:32:30 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1659,Mon Dec 05 13:36:27 2005,notice,jk2_init() Found child 5954 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1660,Mon Dec 05 13:36:27 2005,notice,jk2_init() Found child 5953 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1661,Mon Dec 05 13:36:58 2005,notice,jk2_init() Found child 5956 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1662,Mon Dec 05 13:36:58 2005,notice,jk2_init() Found child 5957 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1663,Mon Dec 05 13:36:58 2005,notice,jk2_init() Found child 5955 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1664,Mon Dec 05 13:37:47 2005,notice,jk2_init() Found child 5961 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1665,Mon Dec 05 13:37:47 2005,notice,jk2_init() Found child 5960 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1666,Mon Dec 05 13:38:52 2005,notice,jk2_init() Found child 5968 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1667,Mon Dec 05 13:38:53 2005,notice,jk2_init() Found child 5965 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1668,Mon Dec 05 13:38:52 2005,notice,jk2_init() Found child 5967 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1669,Mon Dec 05 13:38:53 2005,notice,jk2_init() Found child 5969 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
1670,Mon Dec 05 13:38:52 2005,notice,jk2_init() Found child 5966 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1671,Mon Dec 05 13:39:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1672,Mon Dec 05 13:39:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1673,Mon Dec 05 13:39:14 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1674,Mon Dec 05 13:39:13 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1675,Mon Dec 05 13:39:36 2005,notice,jk2_init() Found child 5970 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1676,Mon Dec 05 13:39:36 2005,notice,jk2_init() Found child 5971 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1677,Mon Dec 05 13:39:41 2005,notice,jk2_init() Found child 5972 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1678,Mon Dec 05 13:39:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1679,Mon Dec 05 13:39:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1680,Mon Dec 05 13:39:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1681,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1682,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>,4
1683,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1684,Mon Dec 05 13:41:11 2005,notice,jk2_init() Found child 5981 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1685,Mon Dec 05 13:41:12 2005,notice,jk2_init() Found child 5982 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1686,Mon Dec 05 13:41:58 2005,notice,jk2_init() Found child 5984 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1687,Mon Dec 05 13:41:58 2005,notice,jk2_init() Found child 5985 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1688,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5992 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1689,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5993 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1690,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5990 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1691,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5991 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1692,Mon Dec 05 13:43:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1693,Mon Dec 05 13:43:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1694,Mon Dec 05 13:43:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1695,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1696,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1697,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1698,Mon Dec 05 13:44:18 2005,notice,jk2_init() Found child 5995 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1699,Mon Dec 05 13:44:18 2005,notice,jk2_init() Found child 5996 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1700,Mon Dec 05 13:44:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1701,Mon Dec 05 13:44:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1702,Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1703,Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1704,Mon Dec 05 13:44:53 2005,notice,jk2_init() Found child 5997 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1705,Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5998 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1706,Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5999 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1707,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1708,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1709,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1710,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1711,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
1712,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1713,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6007 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1714,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6006 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1715,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6005 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1716,Mon Dec 05 13:46:50 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1717,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6008 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1718,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6009 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1719,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6011 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1720,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6010 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1721,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1722,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1723,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1724,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
1725,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1726,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
1727,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1728,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
1729,Mon Dec 05 13:51:17 2005,notice,jk2_init() Found child 6028 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1730,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6036 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
1731,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6033 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
1732,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6035 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
1733,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6034 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
1734,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
