LineId,Time,Component,Pid,Content,EventTemplate,EventId
1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,onExtend: <*> 0 0 0,487
1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33049759,251
1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33055760,312
1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,onExtend: <*> 0 0 5,442
1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33055760,415
1654,20171223-23:53:40:448,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33064766,613
1655,20171223-23:53:40:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1656,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1657,20171223-23:53:42:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1658,20171223-23:53:42:149,Step_LSC,30002312,onExtend:1514044422000 0 0 0,onExtend: <*> 0 0 0,487
1659,20171223-23:53:42:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33064766,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33064766,339
1660,20171223-23:53:42:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33066759,601
1661,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1662,20171223-23:53:42:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1663,20171223-23:53:51:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1664,20171223-23:53:51:153,Step_LSC,30002312,onExtend:1514044431000 0 0 5,onExtend: <*> 0 0 5,442
1665,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33066759,103
1666,20171223-23:53:51:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33075759,499
1667,20171223-23:53:51:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1668,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1669,20171223-23:53:57:143,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1670,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,onExtend: <*> 0 0 0,487
1671,20171223-23:53:57:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33075759,187
1672,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33081765,517
1673,20171223-23:53:57:459,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1674,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1675,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1676,20171223-23:54:28:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1677,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,onExtend: <*> 0 0 5,442
1678,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33081765,163
1679,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33112771,421
1680,20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1681,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1682,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1683,20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,onExtend: <*> 0 0 0,487
1684,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33112771,21
1685,20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33113758,108
1686,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1687,20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1688,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1689,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,onExtend: <*> 0 0 5,442
1690,20171223-23:54:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33113758,147
1691,20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33118758,650
1692,20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1693,20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1694,20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1695,20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,onExtend: <*> 0 0 0,487
1696,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33118758,336
1697,20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33119761,477
1698,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1699,20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1700,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1701,20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,onExtend: <*> 0 0 5,442
1702,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33119761,622
1703,20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33129767,7
1704,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1705,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1706,20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1707,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,onExtend: <*> 0 0 0,487
1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33129767,155
1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33131773,196
1710,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1711,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1712,20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1713,20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,onExtend: <*> 0 0 5,442
1714,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33131773,385
1715,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33138759,222
1716,20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1717,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1718,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1719,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,onExtend: <*> 0 0 0,487
1720,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33138759,390
1721,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33140770,647
1722,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1723,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1724,20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1725,20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1726,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,onExtend: <*> 0 0 5,442
1727,20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33140770,407
1728,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33168762,296
1729,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1730,20171223-23:55:24:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1731,20171223-23:55:25:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1732,20171223-23:55:25:147,Step_LSC,30002312,onExtend:1514044525000 0 0 0,onExtend: <*> 0 0 0,487
1733,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33168762,59
1734,20171223-23:55:25:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33169760,256
1735,20171223-23:55:25:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1736,20171223-23:55:25:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1737,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1738,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1739,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,onExtend: <*> 0 0 5,442
1740,20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33169760,44
1741,20171223-23:56:12:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33216767,92
1742,20171223-23:56:12:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1743,20171223-23:56:12:474,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1744,20171223-23:56:13:144,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1745,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,onExtend: <*> 0 0 0,487
1746,20171223-23:56:13:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33216767,146
1747,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33217764,619
1748,20171223-23:56:13:454,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1749,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1750,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1751,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,onExtend: <*> 0 0 5,442
1752,20171223-23:56:28:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33217764,214
1753,20171223-23:56:28:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33232763,655
1754,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1755,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1756,20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1757,20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,onExtend: <*> 0 0 0,487
1758,20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33232763,483
1759,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33239758,148
1760,20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1761,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1762,20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1763,20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1764,20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,onExtend: <*> 0 0 5,442
1765,20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33239758,651
1766,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33298759,48
1767,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1768,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1769,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1770,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,onExtend: <*> 0 0 0,487
1771,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33298759,396
1772,20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,setTodayTotalDetailSteps=<*>##7214##549659##8661##16256##33306763,406
1773,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories=<*>,234
1774,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1775,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1776,20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1777,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1778,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,theDayChanged <*> 1514044800216,639
1779,20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,initEnviroument,270
1780,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,getStepCounterStatus,2
1781,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,getStepCounterStatus= true,357
1782,20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,reStartStepCounter,411
1783,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1784,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,registersensorsuccess true,257
1785,20171224-0:0:0:227,Step_DataCache,30002312,clear(),clear(),645
1786,20171224-0:0:0:228,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514018661124##0##3428,getTodayBasicStandardSteps <*> for block <*> terminating,142
1787,20171224-0:0:0:229,Step_StandStepDataManager,30002312,tryToRecordAsBasicStepData bWrite true,tryToRecordAsBasicStepData <*> bWrite <*> true,435
1788,20171224-0:0:0:229,Step_SPUtils,30002312, getDiffTotalSteps= 1513958400215##0,getDiffTotalSteps= <*>,662
1789,20171224-0:0:0:229,Step_SPUtils,30002312,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,setBasicStandardSteps basicStandardStep=<*> restartSteps=<*>,637
1790,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,setDiffTotalSteps=0,479
1791,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33306763,87
1792,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0,getTodayBasicStandardSteps= <*> <*> <*>,588
1793,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0,getDiffTotalSteps= <*>,662
1794,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,tryToReloadTodayBasicSteps <*> <*> <*>,590
1795,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,restar <*>,526
1796,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,getTodayTotalDetailSteps = <*>##7214##549659##8661##16256##33306763,87
1797,20171224-0:0:0:234,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1798,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1799,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1800,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,REPORT : <*> <*> <*> <*>,237
1801,20171224-0:0:0:237,Step_HGNH,30002312,next day:steps0mLastReport7214,next day:steps0mLastReport7214,32
1802,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,setGoalNotifiShownRecord <*> false,414
1803,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,closeNotification...,632
1804,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),deleteHealthNotification(),8
1805,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1806,20171224-0:0:0:329,Step_LSC,30002312,onExtend:1514044801000 0 0 0,onExtend: <*> 0 0 0,487
1807,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33444553,337
1808,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1809,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1810,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1811,20171224-0:0:5:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1812,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,onExtend: <*> 0 0 5,442
1813,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33444943,130
1814,20171224-0:0:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1815,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1816,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1817,20171224-0:0:6:144,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1818,20171224-0:0:6:149,Step_LSC,30002312,onExtend:1514044806000 0 0 0,onExtend: <*> 0 0 0,487
1819,20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33449757,401
1820,20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1821,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1822,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1823,20171224-0:1:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1824,20171224-0:2:0:169,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1825,20171224-0:3:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1826,20171224-0:4:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1827,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
